Date;Company;Stock;Assets to Market Cap;BV Equity to Market Cap;Debt to Equity;Net Income;Oil;Gas;Market;EURUSD;GBPUSD;CNYUSD;JPYUSD;RUBUSD;INRUSD;BRLUSD;T-Bill3M
29.06.2012;8;45,27;2,598670573;0,676904034;103,1714;239;84,96;2,824;12880,09;1,2667;1,5707;0,15735;0,01253;0,03089;0,018055;0,4971;0,00295
30.03.2012;8;43,41;2,741109913;0,699750941;105,6744;236;103,02;2,126;13212,04;1,3343;1,6008;0,15887;0,012068;0,03412;0,019627;0,5474;0,00201
30.12.2011;8;41,22;2,927635288;0,726936255;112,4099;87;98,83;2,989;12217,56;1,2961;1,5543;0,15872;0,013001;0,03108;0,018822;0,5363;0,00165
30.09.2011;8;42,3;2,772504513;0,712482956;108,3531;203;79,2;3,666;10913,38;1,3387;1,5584;0,15666;0,012983;0,031;0,020427;0,5318;-0,00015
30.06.2011;8;42,03;2,802923592;0,713259288;110,9708;366;95,42;4,374;12414,34;1,4502;1,6053;0,15471;0,012413;0,03587;0,022411;0,6397;0,00008
31.03.2011;8;44,18;2,634414915;0,664369839;113,4408;202;106,72;4,389;12319,73;1,4158;1,6028;0,15272;0,012029;0,03523;0,022428;0,6126;0,00023
31.12.2010;8;47,84;2,434197403;0,610017009;116,1349;254;91,38;4,405;11577,51;1,3384;1,5612;0,1515;0,012323;0,03277;0,022365;0,6024;0,00041
30.09.2010;8;45,42;2,544687858;0,634021073;117,3392;261;79,97;3,872;10788,05;1,3634;1,5716;0,14948;0,011973;0,0327;0,022254;0,5928;0,00018
30.06.2010;8;41,1;2,757893288;0,693745693;115,6343;337;75,63;4,616;9774,02;1,2238;1,4945;0,14746;0,011308;0,03199;0,021527;0,554;0,00023
31.03.2010;8;42,42;2,764922609;0,674465848;123,2935;261;83,76;3,869;10856,63;1,351;1,5184;0,14649;0,0107;0,03397;0,022306;0,5625;0,00033
31.12.2009;8;44,65;2,59527567;0,639678495;120,633;277;79,36;5,572;10428,05;1,4321;1,617;0,14647;0,010753;0,03329;0,021493;0,5738;0,00068
30.09.2009;8;40,49;2,83355218;0,693488106;115,1431;321;70,61;4,841;9712,28;1,464;1,5982;0,1465;0,01115;0,03331;0,020789;0,5659;0,00008
30.06.2009;8;38,44;2,976174355;0,71926976;120,9747;392;69,89;3,835;8447;1,4033;1,6458;0,1464;0,010377;0,0321;0,020875;0,5121;0,00033
31.03.2009;8;38,22;2,952206614;0,704358573;122,3281;244;49,66;3,776;7608,92;1,325;1,4323;0,14634;0,010104;0,02945;0,019712;0,4303;0,00074
31.12.2008;8;38,71;3,137815796;0,739452479;122,453;517;44,6;5,622;8776,39;1,3971;1,4593;0,14655;0,011021;0,03401;0,02054;0,4321;0,00043
30.09.2008;8;37,45;2,89819796;0,700061141;121,6803;304;100,64;7,438;10850,66;1,4092;1,7805;0,14601;0,009424;0,03899;0,021288;0,525;0,00094
30.06.2008;8;39,69;2,729541836;0,646756922;112,0122;293;140;13,353;11350,01;1,5755;1,9923;0,1459;0,009415;0,04265;0,023202;0,6234;0,00084
31.03.2008;8;36,82;2,862920272;0,683886712;116,2772;224;101,58;10,101;12262,89;1,5788;1,9837;0,14261;0,010031;0,04256;0,02493;0,5682;0,00069
31.12.2007;8;43,09;2,403393861;0,57768844;120,6814;203;95,98;7,483;13264,82;1,4589;1,985;0,13691;0,008948;0,04059;0,025374;0,5634;0,00013
28.09.2007;8;47,8;2,141986281;0,513516292;126,4393;278;81,66;6,87;13895,63;1,4267;2,0473;0,13322;0,00871;0,04024;0,025148;0,5456;0,00023
29.06.2007;8;45,3;2,238201121;0,533635963;124,42;269;70,68;6,773;13408,62;1,3541;2,0087;0,1313;0,008119;0,03883;0,024564;0,5184;0,00015
30.03.2007;8;48,27;2,059912354;0,487308287;122,9797;256;65,87;7,73;12354,35;1,3354;1,9678;0,12942;0,008487;0,03848;0,022978;0,4857;0,00094
29.12.2006;8;47,33;1,965162091;0,455279773;127,7812;152;61,05;6,299;12463,15;1,3197;1,9588;0,128;0,008399;0,03798;0,022595;0,4676;0,00125
29.09.2006;8;41,65;2,407728817;0,553869571;124,7129;393;62,91;5,62;11679,07;1,2674;1,8721;0,12652;0,008462;0,03732;0,021772;0,4598;0,00158
30.06.2006;8;39,28;2,498244704;0,567288291;130,7932;232;73,93;6,104;11150,22;1,2791;1,8483;0,1251;0,008739;0,03725;0,021713;0,462;0,00175
31.03.2006;8;38,9;2,534416565;0,565955733;131,6862;214;66,63;7,21;11109,32;1,2118;1,7372;0,12473;0,008491;0,03611;0,022411;0,4618;0,00155
30.12.2005;8;37,12;2,682448075;0,588069705;139,3574;180;61,04;11,225;10717,5;1,1849;1,723;0,1239;0,008494;0,03476;0,022204;0,4277;0,00053
30.09.2005;8;39,25;2,331543094;0,579268332;111,2879;252;66,24;13,921;10568,7;1,2026;1,7643;0,12356;0,008812;0,03503;0,02272;0,4484;0,00113
30.06.2005;8;37,54;2,468167846;0,598808772;117,1497;267;56,5;6,981;10274,97;1,2108;1,7915;0,12077;0,009015;0,03493;0,022973;0,4287;0,00188
31.03.2005;8;34,1;2,740486221;0,64515265;123,1405;218;55,4;7,653;10503,76;1,2964;1,8905;0,12082;0,009333;0,03587;0,022855;0,372;0,00206
31.12.2004;8;33,28;2,645248902;0,68306239;105,0903;871;43,45;6,149;10783,01;1,3554;1,9182;0,12082;0,009744;0,03606;0,022999;0,3769;0,00081
30.09.2004;8;30,4;2,899876108;0,678359483;123,9062;228;49,64;6,795;10080,27;1,2436;1,812;0,12082;0,009087;0,03422;0,021751;0,3496;0,0091
30.06.2004;8;27,94;3,141775731;0,717674962;128,9119;372;37,05;6,155;10435,48;1,22;1,8204;0,12082;0,009194;0,0344;0,02175;0,3243;0,01736
31.03.2004;8;28,97;3,665240286;0,660959228;221,4765;3033;35,76;5,933;10357,7;1,2316;1,8462;0,12081;0,009591;0,0351;0,023;0,3454;0,01321
31.12.2003;8;27,77;2,777831248;0,414350238;233,8147;37;32,52;6,189;10453,92;1,2595;1,7858;0,12082;0,009327;0,0342;0,0219;0,346;0,03242
30.09.2003;8;23,9;2,991012009;0,468907935;243,5892;510;29,2;4,83;9275,06;1,1657;1,6618;0,12081;0,008968;0,0326;0,02185;0,3448;0,03801
30.06.2003;8;21,15;4,235427102;0,488127205;408,348;227;30,19;5,411;8985,44;1,1512;1,6546;0,1208;0,008348;0,0329;0,0211;0,352;0,04807
31.03.2003;8;13,45;6,819254004;0,728046612;430,8386;-354;31,04;5,06;7992,13;1,0915;1,5827;0,12081;0,008466;0,0319;0,02105;0,2982;0,05033
31.12.2002;8;13,9;6,231590208;0,771503289;269,9976;-2189;31,2;4,789;8341,63;1,0492;1,61;0,12081;0,008416;0,0313;0,0209;0,2825;0,05011
30.09.2002;8;11,26;8,58140106;1,434020398;250,8004;466;30,45;4,138;7591,93;0,9866;1,5684;0,12081;0,008215;0,03156;0,02067;0,2674;0,04877
28.06.2002;8;17,89;5,60330001;0,865808041;278,5501;218;26,86;3,245;9243,26;0,9915;1,5335;0,12081;0,008363;0,03177;0,02045;0,3549;0,04981
28.03.2002;8;23,56;4,220020999;0,660940531;270,3606;631;26,31;3,283;10403,94;0,8717;1,4259;0,12081;0,007534;0,03204;0,02049;0,4301;0,04607
31.12.2001;8;19,24;5,11951758;0,784016244;182,957;529;19,84;2,57;10021,5;0,8895;1,4546;0,12082;0,007595;0,03278;0,02072;0,4328;0,04079
28.09.2001;8;15,2;6,097545961;0,757010413;209,8302;771;23,43;2,244;8847,56;0,9114;1,4744;0,12081;0,008364;0,03394;0,02089;0,3743;0,03543
29.06.2001;8;11,2;8,69754444;0,822428558;255,602;750;26,25;3,096;10502,4;0,849;1,4153;0,12082;0,008021;0,0343;0,02126;0,4309;0,03121
30.03.2001;8;11,85;8,125342494;0,623793693;500,484;-951;26,29;5,025;9878,78;0,8767;1,4161;0,1208;0,007916;0,03477;0,02145;0,4651;0,02772
29.12.2000;8;20;4,855962661;0,597449488;322,1327;-4117;26,8;9,775;10786,85;0,9427;1,493;0,12081;0,008741;0,03551;0,02141;0,5128;0,02217
29.09.2000;8;24,2071;3,62046212;0,873201067;141,9623;225;30,84;5,186;10650,92;0,8828;1,4754;0,12077;0,009247;0,03599;0,02173;0,5423;0,01705
30.06.2000;8;24,625;3,290609327;0,844859124;128,5982;248;32,5;4,476;10447,9;0,9525;1,5141;0,12079;0,009436;0,03562;0,02238;0,5556;0,01266
31.03.2000;8;21;3,612374945;0,973371479;131,397;280;26,9;2,945;10921,93;0,9555;1,5911;0,12079;0,009728;0,03489;0,02293;0,576;0,00943
31.12.1999;8;20,5;4,019823554;1,089809812;140,9012;-592;25,6;2,329;11497,12;1,0062;1,6182;0,12078;0,009755;0,03629;0,02296;0,5559;0,00922
30.09.1999;8;25,875;3,168608527;0,860433301;125,5906;185;24,51;2,744;10336,96;1,0684;1,6473;0,1208;0,009405;0,03962;0,02292;0,5161;0,00943
30.06.1999;8;32,4375;2,52328938;0,682089457;126,9453;182;19,29;2,394;10970,81;1,0351;1,5778;0,12079;0,008258;0,04122;0,02305;0,549;0,00851
31.03.1999;8;31,0625;2,862710825;0,705606013;141,7152;171;16,76;2,013;9786,16;1,0762;1,6112;0,12077;0,008413;0,0402;0,02356;0,5822;0,01113
31.12.1998;8;31,5;2,757544665;0,733984477;135,8241;203;12,05;1,945;9181,43;1,1736;1,66;0,12078;0,008779;0,04849;0,02353;0,8276;0,01195
30.09.1998;8;31,875;2,594831929;0,716740509;138,0364;216;16,14;2,433;7842,62;1,1706;1,6989;0,1208;0,007328;0,06285;0,02355;0,8435;0,01552
30.06.1998;8;31,5625;2,429287286;0,721346291;130,9302;181;14,18;2,469;8952,01;1,0851;1,6679;0,12077;0,007206;0,16134;0,02357;0,8647;0,01685
31.03.1998;8;33;2,330354616;0,685776909;128,8891;139;15,61;2,522;8799,8;1,0589;1,6725;0,12078;0,007515;0,16377;0,02532;0,8795;0,01777
31.12.1997;8;30,3125;2,413569726;0,769005951;116,2901;102;17,64;2,264;7908,24;1,0909;1,6452;0,12078;0,007658;0,16784;0,02551;0,8961;0,01725
30.09.1997;8;23,1875;3,014331979;1,009331055;103,1366;265;21,18;3,082;7945,25;1,1106;1,6156;0,1207;0,008298;0,17061;0,02766;0,9124;0,02371
30.06.1997;8;24,25;2,78401421;0,947335303;101,5506;201;19,8;2,139;7672,79;1,1255;1,6656;0,12061;0,008728;0,17295;0,02793;0,9289;0,03656
31.03.1997;8;23,5;2,809075412;0,975379305;92,2425;181;20,41;1,926;6583,47;1,1654;1,6374;0,12054;0,008078;0,17464;0,02787;0,9439;0,04286
31.12.1996;8;21;3,083692308;1,086064303;94,1103;149,03;25,92;2,757;6448,26;1,2716;1,714;0,1205;0,008643;0,18018;0,02789;0,9629;0,05895
30.09.1996;8;21,75;2,87353835;1,045641035;88,063;233,695;24,38;2,214;5882,16;1,2804;1,5653;0,12045;0,008977;0,18532;0,02795;0,9794;0,06209
28.06.1996;8;23,25;2,683169486;0,974878183;87,6264;111,78;20,92;2,911;5654,62;1,2809;1,5527;0,12016;0,009114;0,19588;0,02849;0,9961;0,05854
31.12.2015;9;25,7;2,54658611;0,842887793;150,9214;-701;37,04;2,337;17425,03;1,0862;1,4736;0,154;0,008316;0,0137;0,015102;0,2525;0,05871
30.09.2015;9;36,85;1,841224754;0,661578622;129,8576;-40;45,09;2,524;16284,7;1,1177;1,5128;0,15732;0,008342;0,01529;0,015253;0,2533;0,05328
30.06.2015;9;57,39;1,190249368;0,445991647;122,0907;114;59,47;2,832;17619,51;1,1147;1,5712;0,16108;0,008163;0,01807;0,015722;0,3222;0,04851
31.03.2015;9;50,59;1,333383719;0,517450237;114,8613;70;47,6;2,64;17776,12;1,0731;1,4818;0,16129;0,008324;0,01718;0,016048;0,3128;0,04779
31.12.2014;9;44,94;1,502970791;0,600890433;106,9899;193;53,27;2,889;17823,07;1,2098;1,5577;0,16113;0,008355;0,01723;0,015813;0,3773;0,04475
30.09.2014;9;55,35;1,20462579;0,500188045;99,9758;1678;91,16;4,121;17042,9;1,2631;1,6213;0,1629;0,00912;0,02526;0,016151;0,409;0,04452
30.06.2014;9;58,21;0,803741795;0,274176935;136,6381;103;105,37;4,461;16826,6;1,3692;1,7106;0,16117;0,009869;0,02942;0,016655;0,4518;0,04361
31.03.2014;9;40,58;1,018300339;0,313591608;147,4131;140;101,58;4,371;16457,66;1,3769;1,6662;0,16084;0,009687;0,02852;0,0167;0,4403;0,05078
31.12.2013;9;38,57;1,030318514;0,338643853;129,7949;-14;98,42;4,23;16576,66;1,3743;1,6557;0,16513;0,009497;0,03039;0,016165;0,4231;0,0512
30.09.2013;9;36,36;1,065278563;0,360233681;115,8059;141;102,33;3,56;15129,67;1,3527;1,6186;0,16339;0,01018;0,0309;0,015988;0,4505;0,05347
28.06.2013;9;32,47;1,156918809;0,359426271;129,9711;142;96,56;3,565;14909,6;1,301;1,5213;0,16293;0,010086;0,03046;0,016755;0,4482;0,051
28.03.2013;9;37,46;0,971358697;0,308050973;134,8285;161;97,23;4,024;14578,54;1,2819;1,5198;0,16101;0,010614;0,03218;0,018357;0,4945;0,05167
31.12.2012;9;32,74;1,091095509;0,333109974;144,5537;149;91,82;3,351;13104,14;1,3193;1,6255;0,16047;0,01153;0,03273;0,018236;0,4876;0,05322
28.09.2012;9;34,97;0,969753523;0,273234885;158,8049;155;92,19;3,32;13437,13;1,286;1,6167;0,15909;0,01283;0,03207;0,018911;0,4932;0,05171
29.06.2012;9;28,82;1,123365696;0,311895138;160,6007;132;84,96;2,824;12880,09;1,2667;1,5707;0,15735;0,01253;0,03089;0,018055;0,4971;0,05032
30.03.2012;9;30,81;0,97043686;0,203142601;233,4855;423;103,02;2,126;13212,04;1,3343;1,6008;0,15887;0,012068;0,03412;0,019627;0,5474;0,05157
30.12.2011;9;26,9633;0,845613744;0,132514673;337,2776;-444;98,83;2,989;12217,56;1,2961;1,5543;0,15872;0,013001;0,03108;0,018822;0,5363;0,00295
30.09.2011;9;19,8755;1,826868792;0,646524016;101,4266;272;79,2;3,666;10913,38;1,3387;1,5584;0,15666;0,012983;0,031;0,020427;0,5318;0,00201
30.06.2011;9;24,7014;1,445156575;0,508517457;102,9298;227;95,42;4,374;12414,34;1,4502;1,6053;0,15471;0,012413;0,03587;0,022411;0,6397;0,00165
31.03.2011;9;25,4608;1,370456535;0,485120742;102,5904;321;106,72;4,389;12319,73;1,4158;1,6028;0,15272;0,012029;0,03523;0,022428;0,6126;-0,00015
31.12.2010;9;20,1858;1,726827649;0,59600863;105,6735;174;91,38;4,405;11577,51;1,3384;1,5612;0,1515;0,012323;0,03277;0,022365;0,6024;0,00008
30.09.2010;9;15,6048;2,136871608;0,732600733;104,0851;-1263;79,97;3,872;10788,05;1,3634;1,5716;0,14948;0,011973;0,0327;0,022254;0,5928;0,00023
30.06.2010;9;14,927;2,336841671;0,845485747;94,3718;185;75,63;4,616;9774,02;1,2238;1,4945;0,14746;0,011308;0,03199;0,021527;0,554;0,00041
31.03.2010;9;18,8629;1,862732017;0,66432426;96,2397;-193;83,76;3,869;10856,63;1,351;1,5184;0,14649;0,0107;0,03397;0,022306;0,5625;0,00018
31.12.2009;9;17,2134;2,05701713;0,733870154;91,7618;172;79,36;5,572;10428,05;1,4321;1,617;0,14647;0,010753;0,03329;0,021493;0,5738;0,00023
30.09.2009;9;14,5922;2,395037151;0,849954071;93,4726;143;70,61;4,841;9712,28;1,464;1,5982;0,1465;0,01115;0,03331;0,020789;0,5659;0,00033
30.06.2009;9;12,7467;2,754644459;0,974461256;93,505;142;69,89;3,835;8447;1,4033;1,6458;0,1464;0,010377;0,0321;0,020875;0,5121;0,00068
31.03.2009;9;9,2926;3,84340343;1,341736864;95,3252;-172;49,66;3,776;7608,92;1,325;1,4323;0,14634;0,010104;0,02945;0,019712;0,4303;0,00008
31.12.2008;9;11,824;3,107256877;1,081792808;85,0563;115;44,6;5,622;8776,39;1,3971;1,4593;0,14655;0,011021;0,03401;0,02054;0,4321;0,00033
30.09.2008;9;19,312;1,967343833;0,673972362;85,8678;366;100,64;7,438;10850,66;1,4092;1,7805;0,14601;0,009424;0,03899;0,021288;0,525;0,00074
30.06.2008;9;32,9162;1,337475669;0,353863773;96,2828;437;140;13,353;11350,01;1,5755;1,9923;0,1459;0,009415;0,04265;0,023202;0,6234;0,00043
31.03.2008;9;26,9307;1,410776145;0,435299102;94,0363;500;101,58;10,101;12262,89;1,5788;1,9837;0,14261;0,010031;0,04256;0,02493;0,5682;0,00094
31.12.2007;9;29,2171;1,195254656;0,372250213;101,2172;225;95,98;7,483;13264,82;1,4589;1,985;0,13691;0,008948;0,04059;0,025374;0,5634;0,00084
28.09.2007;9;27,8126;1,279413558;0,373820687;104,5198;198;81,66;6,87;13895,63;1,4267;2,0473;0,13322;0,00871;0,04024;0,025148;0,5456;0,00069
29.06.2007;9;25,8201;1,360624922;0,392263431;105,3576;433;70,68;6,773;13408,62;1,3541;2,0087;0,1313;0,008119;0,03883;0,024564;0,5184;0,00013
30.03.2007;9;23,2397;1,522663534;0,426757923;108,6132;134;65,87;7,73;12354,35;1,3354;1,9678;0,12942;0,008487;0,03848;0,022978;0,4857;0,00023
29.12.2006;9;21,329;1,628997463;0,458776783;112,0212;146,9;61,05;6,299;12463,15;1,3197;1,9588;0,128;0,008399;0,03798;0,022595;0,4676;0,00015
29.09.2006;9;19,4917;1,74444179;0,457491218;113,9471;106,2;62,91;5,62;11679,07;1,2674;1,8721;0,12652;0,008462;0,03732;0,021772;0,4598;0,00094
30.06.2006;9;19,0752;1,841522607;0,454335024;118,0865;-76;73,93;6,104;11150,22;1,2791;1,8483;0,1251;0,008739;0,03725;0,021713;0,462;0,00125
31.03.2006;9;17,4666;2,045171505;0,482358441;121,005;131,9;66,63;7,21;11109,32;1,2118;1,7372;0,12473;0,008491;0,03611;0,022411;0,4618;0,00158
30.12.2005;9;18,9201;2,21611573;0,424637719;136,7183;66,8;61,04;11,225;10717,5;1,1849;1,723;0,1239;0,008494;0,03476;0,022204;0,4277;0,00175
30.09.2005;9;20,4552;2,345164793;0,373524203;144,0369;4,4;66,24;13,921;10568,7;1,2026;1,7643;0,12356;0,008812;0,03503;0,02272;0,4484;0,00155
30.06.2005;9;15,5149;2,43124741;0,501818852;142,1233;41,3;56,5;6,981;10274,97;1,2108;1,7915;0,12077;0,009015;0,03493;0,022973;0,4287;0,00053
31.03.2005;9;15,3598;2,463315754;0,498867544;144,7659;201,1;55,4;7,653;10503,76;1,2964;1,8905;0,12082;0,009333;0,03587;0,022855;0,372;0,00113
31.12.2004;9;13,302;2,639546218;0,556182631;157,4887;73,4;43,45;6,149;10783,01;1,3554;1,9182;0,12082;0,009744;0,03606;0,022999;0,3769;0,00188
30.09.2004;9;9,8806;4,038085097;0,648217635;217,9848;98,6;49,64;6,795;10080,27;1,2436;1,812;0,12082;0,009087;0,03422;0,021751;0,3496;0,00206
30.06.2004;9;9,7173;4,209466329;0,657694931;238,7027;-18,2;37,05;6,155;10435,48;1,22;1,8204;0,12082;0,009194;0,0344;0,02175;0,3243;0,00081
31.03.2004;9;7,8146;5,586547032;0,828588119;273,3806;9,9;35,76;5,933;10357,7;1,2316;1,8462;0,12081;0,009591;0,0351;0,023;0,3454;0,0091
31.12.2003;9;8,0188;5,310132809;0,822642359;286,1664;-53,7;32,52;6,189;10453,92;1,2595;1,7858;0,12082;0,009327;0,0342;0,0219;0,346;0,01736
30.09.2003;9;7,6921;6,209924665;0,879997377;300,6521;106,3;29,2;4,83;9275,06;1,1657;1,6618;0,12081;0,008968;0,0326;0,02185;0,3448;0,01321
30.06.2003;9;6,4509;8,277361162;1,000995151;318,1807;269,7;30,19;5,411;8985,44;1,1512;1,6546;0,1208;0,008348;0,0329;0,0211;0,352;0,03242
31.03.2003;9;3,7399;14,9507215;1,933343682;300,2967;-814,5;31,04;5,06;7992,13;1,0915;1,5827;0,12081;0,008466;0,0319;0,02105;0,2982;0,03801
31.12.2002;9;2,2048;25,07974396;3,922829423;254,2438;-219,2;31,2;4,789;8341,63;1,0492;1,61;0,12081;0,008416;0,0313;0,0209;0,2825;0,04807
30.09.2002;9;1,8455;30,72732569;4,958921947;252,4937;-294,1;30,45;4,138;7591,93;0,9866;1,5684;0,12081;0,008215;0,03156;0,02067;0,2674;0,05033
28.06.2002;9;4,8913;12,14443386;2,098449649;220,6055;-349,1;26,86;3,245;9243,26;0,9915;1,5335;0,12081;0,008363;0,03177;0,02045;0,3549;0,05011
28.03.2002;9;19,2385;3,298682863;0,548658107;222,5594;107,7;26,31;3,283;10403,94;0,8717;1,4259;0,12081;0,007534;0,03204;0,02049;0,4301;0,04877
31.12.2001;9;20,839;2,935200022;0,545974478;154,7713;-1237,7;19,84;2,57;10021,5;0,8895;1,4546;0,12082;0,007595;0,03278;0,02072;0,4328;0,04981
28.09.2001;9;22,2925;2,717955831;0,606707209;132,2134;221,3;23,43;2,244;8847,56;0,9114;1,4744;0,12081;0,008364;0,03394;0,02089;0,3743;0,04607
29.06.2001;9;26,9062;2,105440125;0,436795377;145,0889;339,5;26,25;3,096;10502,4;0,849;1,4153;0,12082;0,008021;0,0343;0,02126;0,4309;0,04079
30.03.2001;9;32,1211;1,759214913;0,401461939;107,4654;199,2;26,29;5,025;9878,78;0,8767;1,4161;0,1208;0,007916;0,03477;0,02145;0,4651;0,03543
29.12.2000;9;29,9378;1,95900019;0,397578471;148,7879;-48,3;26,8;9,775;10786,85;0,9427;1,493;0,12081;0,008741;0,03551;0,02141;0,5128;0,03121
29.09.2000;9;31,6713;1,718405046;0,398399874;180,44;121,1;30,84;5,186;10650,92;0,8828;1,4754;0,12077;0,009247;0,03599;0,02173;0,5423;0,02772
30.06.2000;9;31,2526;1,538571108;0,380808147;156,379;351,8;32,5;4,476;10447,9;0,9525;1,5141;0,12079;0,009436;0,03562;0,02238;0,5556;0,02217
31.03.2000;9;32,9363;1,329398799;0,347237221;161,4195;99,7;26,9;2,945;10921,93;0,9555;1,5911;0,12079;0,009728;0,03489;0,02293;0,576;0,01705
31.12.1999;9;22,9102;1,854294833;0,491094528;163,317;122,3;25,6;2,329;11497,12;1,0062;1,6182;0,12078;0,009755;0,03629;0,02296;0,5559;0,01266
30.09.1999;9;28,2043;1,306440383;0,291203236;201,5831;28,1;24,51;2,744;10336,96;1,0684;1,6473;0,1208;0,009405;0,03962;0,02292;0,5161;0,00943
30.06.1999;9;31,9056;1,083389161;0,262384539;177,3273;18,1;19,29;2,394;10970,81;1,0351;1,5778;0,12079;0,008258;0,04122;0,02305;0,549;0,00922
31.03.1999;9;29,6099;1,123806788;0,283410658;177,2079;52,9;16,76;2,013;9786,16;1,0762;1,6112;0,12077;0,008413;0,0402;0,02356;0,5822;0,00943
31.12.1998;9;23,3787;1,396886773;0,357003044;163,8731;-33,7;12,05;1,945;9181,43;1,1736;1,66;0,12078;0,008779;0,04849;0,02353;0,8276;0,00851
30.09.1998;9;21,5515;1,442205528;0,374598205;157,7461;49,3;16,14;2,433;7842,62;1,1706;1,6989;0,1208;0,007328;0,06285;0,02355;0,8435;0,01113
30.06.1998;9;25,2996;1,226506129;0,317661737;152,372;78,8;14,18;2,469;8952,01;1,0851;1,6679;0,12077;0,007206;0,16134;0,02357;0,8647;0,01195
31.03.1998;9;23,9877;1,212566489;0,33392435;140,7832;68,1;15,61;2,522;8799,8;1,0589;1,6725;0,12078;0,007515;0,16377;0,02532;0,8795;0,01552
31.12.1997;9;21,3641;1,38425554;0,372256374;139,9187;57,5;17,64;2,264;7908,24;1,0909;1,6452;0,12078;0,007658;0,16784;0,02551;0,8961;0,01685
30.09.1997;9;17,5457;1,778299651;0,48764135;144,2054;13,7;21,18;3,082;7945,25;1,1106;1,6156;0,1207;0,008298;0,17061;0,02766;0,9124;0,01777
30.06.1997;9;16,3979;1,834280838;0,528468661;135,1384;118,5;19,8;2,139;7672,79;1,1255;1,6656;0,12061;0,008728;0,17295;0,02793;0,9289;0,01725
31.03.1997;9;16,7258;1,712445203;0,496982232;128,9137;178,6;20,41;1,926;6583,47;1,1654;1,6374;0,12054;0,008078;0,17464;0,02787;0,9439;0,02371
31.12.1996;9;14,0553;3,129747554;0,862149875;137,5621;106;25,92;2,757;6448,26;1,2716;1,714;0,1205;0,008643;0,18018;0,02789;0,9629;0,03656
30.09.1996;9;12,7435;2,209669422;0,626540437;134,3171;71;24,38;2,214;5882,16;1,2804;1,5653;0,12045;0,008977;0,18532;0,02795;0,9794;0,04286
28.06.1996;9;12,3687;2,229663796;0,64242133;128,2413;80,4;20,92;2,911;5654,62;1,2809;1,5527;0,12016;0,009114;0,19588;0,02849;0,9961;0,05895
